customer_id,first_name,last_name,email,join_date
C00465,Thomas,Ryan,craigjennifer@example.com,30-11-2025
C00466,Rebecca,Grant,ronaldpratt@example.org,18-12-2025
C00467,Michael,Stein,bonniejohnson@example.com,20-02-2025
C00468,Jeremy,Knight,willisamber@example.org,28-04-2025
C00469,Kirsten,Washington,greenejerome@example.net,22-04-2025
C00470,Timothy,Wilkinson,amber90@example.net,12-04-2025
C00471,Matthew,Clayton,emeyers@example.org,21-01-2025
C00472,Alan,Hunt,bcallahan@example.com,13-03-2025
C00473,Angela,Smith,jonathan59@example.com,22-09-2025
C00474,Aaron,Dixon,coltonlara@example.net,05-11-2025
C00475,Jesse,Clark,ericksonchristopher@example.com,13-04-2025
C00476,Donna,Callahan,paulhahn@example.net,10-09-2025
C00477,Monique,Whitehead,riveradavid@example.org,04-02-2025
C00478,Kelly,Rodriguez,alexandriaclay@example.org,10-10-2025
C00479,Timothy,Farmer,hernandezjody@example.com,05-12-2025
C00480,Dawn,Taylor,pamelalawrence@example.org,14-08-2025
C00481,Julie,Henderson,tiffany58@example.net,23-12-2025
C00482,Laura,Phillips,gutierrezjeffrey@example.org,05-07-2025
C00483,Nicholas,Kennedy,scottjonathan@example.org,07-03-2025
C00484,Anthony,Welch,louis07@example.net,05-02-2025
C00485,Ashley,Gutierrez,andersonkendra@example.net,01-09-2025
C00486,Renee,White,micheal09@example.org,24-09-2025
C00487,Joel,Wright,lwilson@example.com,07-04-2025
C00488,Taylor,Navarro,tingram@example.net,03-10-2025
C00489,Christian,James,roy03@example.com,05-08-2025
C00490,Benjamin,Brady,mthomas@example.com,04-12-2025
C00491,Anthony,Chan,jonesstephanie@example.org,03-12-2025
C00492,Jessica,Mcmillan,andersonsarah@example.com,31-08-2025
C00493,Jennifer,Fuller,lauragraham@example.com,31-08-2025
C00494,Howard,Poole,justin11@example.net,16-08-2025
C00495,Jason,Willis,kristiescott@example.com,24-08-2025
C00496,Antonio,Lambert,iking@example.org,22-03-2025
C00497,Monica,Harding,pelliott@example.com,02-09-2025
C00498,Emily,Kelley,smithjohn@example.com,21-09-2025
C00499,David,Allen,meyerkurt@example.net,27-07-2025
C00500,Sean,Conner,dawn09@example.net,26-08-2025
C00501,Raymond,Kelly,jsmith@example.net,16-11-2025
C00502,Jeremiah,Wiggins,albertbray@example.net,25-02-2025
C00503,Frank,Williams,robertvincent@example.com,14-06-2025
C00504,Javier,Jones,eromero@example.org,18-02-2025
C00505,Tony,Rodgers,jrodgers@example.com,12-02-2025
C00506,Angelica,Walker,smithwilliam@example.org,07-12-2025
C00507,Grant,Gomez,lmeyer@example.org,29-07-2025
C00508,Christine,Gutierrez,jeffrey61@example.com,19-04-2025
C00509,Jennifer,Williams,hooverlauren@example.net,16-07-2025
C00510,Kevin,Davis,awilliams@example.net,22-10-2025
C00511,Jonathan,Bauer,dianepeterson@example.net,24-02-2025
C00512,Dillon,Gill,alyssagordon@example.org,05-02-2025
C00513,Stephen,Frazier,joesmith@example.com,07-05-2025
C00514,Brad,Adkins,yromero@example.net,13-11-2025
C00515,Jeremy,White,andrew10@example.com,24-04-2025
C00516,Jeremy,Hobbs,ehawkins@example.net,25-03-2025
C00517,Benjamin,Becker,ilynch@example.org,25-03-2025
C00518,Thomas,Munoz,bjacobson@example.org,16-10-2025
C00519,Jacqueline,Cox,kevingregory@example.org,29-12-2025
C00520,Heather,Cannon,mayodiana@example.net,29-06-2025
C00521,Jessica,Willis,jeffery47@example.com,10-05-2025
C00522,Andrew,Johnson,christopherward@example.net,16-11-2025
C00523,Jennifer,Pratt,evansteresa@example.net,31-05-2025
C00524,John,Ware,tmitchell@example.org,21-01-2025
C00525,Devon,Crane,tbullock@example.org,03-09-2025
C00526,Christopher,Flores,waterseric@example.org,07-03-2025
C00527,Cheryl,Blanchard,rebeccahodges@example.org,02-06-2025
C00528,Kelly,Thompson,jeffreyanderson@example.net,09-02-2025
C00529,Lauren,Leonard,richardhicks@example.net,23-11-2025
C00530,Ronald,Perry,qhicks@example.net,02-06-2025
C00531,Michael,Pratt,hrogers@example.com,18-03-2025
C00532,Tracy,Chambers,hayesyolanda@example.net,17-01-2026
C00533,Courtney,Gonzales,ashleymyers@example.com,10-07-2025
C00534,Bobby,Smith,sosamonica@example.net,24-12-2025
C00535,Vicki,Mccormick,ashley56@example.com,30-07-2025
C00536,Christopher,Bates,sandraclark@example.org,28-05-2025
C00537,Jennifer,Smith,edward56@example.com,20-12-2025
C00538,Alexander,Anderson,gdaugherty@example.net,17-10-2025
C00539,Christopher,Lee,ashley35@example.com,31-08-2025
C00540,Brian,Carlson,michaelmoore@example.com,24-08-2025
C00541,Jeffrey,Rangel,lbrown@example.net,12-06-2025
C00542,Rodney,Fox,thomasdavis@example.org,24-02-2025
C00543,Roberto,Rivera,pamela83@example.net,12-06-2025
C00544,Arthur,Rubio,huntermichael@example.org,15-02-2025
C00545,Vincent,David,choirichard@example.org,18-09-2025
C00546,Christina,Reyes,jacquelinewalters@example.net,10-12-2025
C00547,Katherine,Miller,juliedavis@example.org,14-08-2025
C00548,Randy,Hall,ataylor@example.org,11-01-2026
C00549,Kara,Cisneros,walkermichelle@example.com,02-11-2025
C00550,Sylvia,Garcia,becky63@example.org,25-11-2025
C00551,James,Boyd,udavis@example.net,15-11-2025
C00552,Benjamin,Sanders,brenda87@example.org,28-09-2025
C00553,Jon,Chavez,jon67@example.com,08-03-2025
C00554,Sophia,Cruz,hopkinsrenee@example.org,15-02-2025
C00555,Carl,Mckinney,maria49@example.net,13-10-2025
C00556,Barbara,Williams,thomasashley@example.org,15-07-2025
C00557,Christopher,Williams,brooksdillon@example.com,23-07-2025
C00558,Tammy,Herrera,williamscrystal@example.org,12-09-2025
C00559,Jack,Flynn,kimberlyhall@example.net,01-03-2025
C00560,Kristi,Norman,ztorres@example.org,14-04-2025
C00561,Crystal,Rodriguez,savannahthomas@example.net,04-07-2025
C00562,John,Turner,michealconner@example.net,17-04-2025
C00563,Jeffery,Smith,vnovak@example.net,16-06-2025
C00564,Amy,Robinson,thomasrachael@example.org,29-10-2025
C00565,Brandon,Williams,bmills@example.com,16-02-2025
C00566,Jason,Gonzalez,cathy05@example.com,27-05-2025
C00567,Jason,Wade,tiffany15@example.net,28-04-2025
C00568,Timothy,Barnes,heather76@example.com,17-02-2025
C00569,Nancy,Lopez,wernerrobert@example.org,29-12-2025
C00570,Jennifer,Hill,prestonfranklin@example.org,17-12-2025
C00571,Timothy,Hill,laura36@example.net,01-06-2025
C00572,Kathryn,Ross,theresawatson@example.net,30-12-2025
C00573,Matthew,Bullock,austinsmith@example.org,19-02-2025
C00574,Jessica,Small,martinezjon@example.net,20-04-2025
C00575,Robert,Myers,deborahhunt@example.net,18-02-2025
C00576,Dawn,Estes,richard25@example.com,19-04-2025
C00577,Jason,Jackson,garciamatthew@example.net,27-01-2025
C00578,Desiree,Pena,meganmitchell@example.net,08-03-2025
C00579,Alexa,Richardson,tracy79@example.net,24-11-2025
C00580,Christina,Sexton,ericagay@example.net,18-05-2025
C00581,Michael,Rodriguez,davidbrandt@example.org,06-08-2025
C00582,Wanda,Marquez,biancahoffman@example.org,07-05-2025
C00583,Jerome,Brown,brandon83@example.net,24-04-2025
C00584,Peter,Johnson,ryanbarrett@example.org,30-07-2025
C00585,Anthony,Simmons,kgregory@example.org,02-09-2025
C00586,Diana,Santiago,adamhenderson@example.org,15-07-2025
C00587,Gerald,Newton,amygarza@example.com,03-07-2025
C00588,Douglas,Hendrix,regina59@example.net,19-03-2025
C00589,Phyllis,Rowe,kayla90@example.net,20-06-2025
C00590,Sheila,Santos,katie40@example.com,30-10-2025
C00591,Kara,Brooks,kevinaguilar@example.com,27-05-2025
C00592,Matthew,Fernandez,vlong@example.net,16-05-2025
C00593,Madison,Moore,whiteryan@example.com,08-11-2025
C00594,Christopher,Reed,crich@example.org,06-03-2025
C00595,Jonathan,Flores,katherine33@example.org,18-06-2025
C00596,James,Dunn,hinessarah@example.org,14-11-2025
C00597,Mary,Lopez,zunigaandrew@example.com,24-03-2025
C00598,David,Garcia,sheapamela@example.org,21-10-2025
C00599,Linda,Robinson,alyssa83@example.net,01-02-2025
C00600,Casey,Combs,davidwillis@example.com,29-07-2025
C00601,Michael,Gardner,aherrera@example.com,15-01-2026
C00602,Justin,Jackson,ymiller@example.org,21-03-2025
C00603,Ashley,Lynch,vlong@example.org,21-06-2025
C00604,Jay,Martin,janice42@example.net,02-05-2025
C00605,Stacey,Willis,dhansen@example.org,26-06-2025
C00606,Richard,Delgado,ysantana@example.com,09-04-2025
C00607,Mary,Obrien,vkim@example.com,09-04-2025
C00608,Tyrone,Mclaughlin,olivia37@example.com,18-07-2025
C00609,Amy,Wilkerson,aarongibson@example.net,10-12-2025
C00610,Regina,Woodward,michael04@example.com,22-04-2025
C00611,Tanner,Brown,jeffreywilliams@example.net,09-07-2025
C00612,Michelle,Williams,matthewrobinson@example.net,30-10-2025
C00613,Susan,Beck,deborah05@example.org,15-11-2025
C00614,James,Diaz,nicolereed@example.com,03-01-2026
C00615,Kim,Henson,jonathan61@example.net,05-10-2025
C00616,Drew,Suarez,diane71@example.com,03-08-2025
C00617,Ryan,Larsen,richardstephens@example.org,25-09-2025
C00618,Marvin,Patterson,chungjames@example.org,19-10-2025
C00619,James,Kim,xvillanueva@example.org,19-06-2025
C00620,Peggy,West,william15@example.com,25-08-2025
C00621,William,Diaz,glewis@example.org,24-11-2025
C00622,Paul,Reid,johnsonjerry@example.com,10-07-2025
C00623,Samuel,Scott,toddjohnson@example.com,09-07-2025
C00624,Cassandra,Crosby,allisonfuller@example.org,11-08-2025
C00625,Rachel,Cowan,adkinsjoshua@example.org,21-07-2025
C00626,David,Ferguson,matthewpark@example.com,29-04-2025
C00627,Alexis,Flores,gregorywilliams@example.net,04-11-2025
C00628,Mike,Moreno,marissa27@example.net,14-09-2025
C00629,Tiffany,Lee,michaelnixon@example.com,15-05-2025
C00630,Morgan,Hill,jeffreywilson@example.com,15-02-2025
C00631,Billy,Mclean,alvarezbrittany@example.org,09-02-2025
C00632,Micheal,Hall,michaelmcbride@example.com,09-01-2026
C00633,Bobby,Bell,carrolljoseph@example.org,29-10-2025
C00634,Victoria,Newton,allencurtis@example.com,24-06-2025
C00635,Brittany,Preston,enorton@example.org,06-07-2025
C00636,Austin,Sawyer,tmurphy@example.org,15-07-2025
C00637,Jonathan,Reese,palmerbenjamin@example.net,19-03-2025
C00638,Eric,Miller,zprice@example.net,24-03-2025
C00639,Shawn,Castaneda,melissamcclure@example.org,08-02-2025
C00640,Timothy,Boyd,orozcokimberly@example.net,10-01-2026
C00641,William,Wheeler,eric84@example.org,02-03-2025
C00642,Roger,Gordon,thompsonryan@example.org,05-01-2026
C00643,Matthew,Peters,snyderjeffrey@example.com,21-03-2025
C00644,Jesse,Jordan,carol11@example.com,27-04-2025
C00645,Jessica,Payne,torreswanda@example.com,06-08-2025
C00646,Gary,Hughes,stewartdeborah@example.net,29-08-2025
C00647,Holly,Reese,rherrera@example.net,17-03-2025
C00648,Charles,Anderson,davisjoseph@example.com,20-02-2025
C00649,Jeffery,Massey,imoore@example.net,04-04-2025
C00650,Kathryn,Greer,michaelshepard@example.net,05-05-2025
C00651,Brittany,Craig,vfarrell@example.net,02-04-2025
C00652,Dakota,Martin,carolyn25@example.net,30-08-2025
C00653,Brenda,Reed,madison56@example.com,24-10-2025
C00654,Carrie,Walton,philip86@example.net,20-04-2025
C00655,April,Murphy,knicholson@example.org,07-08-2025
C00656,Brian,Stephens,sally61@example.net,15-08-2025
C00657,Danielle,Brown,raymond34@example.com,15-10-2025
C00658,Dustin,Adams,wendykerr@example.com,18-08-2025
C00659,Ryan,Bauer,crawfordjeanne@example.com,22-04-2025
C00660,Julie,Melendez,johnnyellison@example.com,20-08-2025
C00661,Cindy,Smith,michelle20@example.com,03-03-2025
C00662,Melanie,Cruz,davidcarr@example.com,25-03-2025
C00663,Paige,Brady,karen91@example.com,05-04-2025
C00664,Charles,Hobbs,sonia91@example.net,05-11-2025
C00665,Jessica,Durham,fritzashley@example.com,08-09-2025
C00666,Tracy,Thompson,omorales@example.org,16-12-2025
C00667,Brandon,Craig,zowens@example.net,23-03-2025
C00668,Maria,Watkins,richardmccullough@example.com,04-01-2026
C00669,Drew,Vincent,derekwelch@example.com,05-04-2025
C00670,Victor,Lynch,wmurillo@example.com,25-09-2025
C00671,Kara,Reese,james43@example.org,30-08-2025
C00672,Peter,Chavez,watsonkelsey@example.org,16-01-2026
C00673,Troy,Mendez,lewispamela@example.com,31-01-2025
C00674,Megan,Vasquez,wendybender@example.org,18-03-2025
C00675,Tara,Yang,omartin@example.net,31-12-2025
C00676,Sabrina,Clark,john09@example.com,16-03-2025
C00677,Richard,Lowery,rachelvaldez@example.net,23-02-2025
C00678,Ashlee,Tanner,wwhite@example.org,19-02-2025
C00679,Dawn,Rowland,brookspamela@example.com,30-12-2025
C00680,Sharon,Ortiz,lharrell@example.org,05-06-2025
C00681,Catherine,Roy,fallen@example.com,17-09-2025
C00682,Mary,Patterson,daniel33@example.net,24-01-2025
C00683,Brandy,Nguyen,garmstrong@example.net,19-03-2025
C00684,Richard,Owens,poncemichelle@example.com,07-05-2025
C00685,Virginia,Mann,tmurphy@example.com,11-03-2025
C00686,Carl,Ward,mattheworr@example.com,30-10-2025
C00687,Denise,Little,richardwise@example.com,02-01-2026
C00688,Tony,Smith,pjimenez@example.com,19-02-2025
C00689,Linda,Ford,brianweber@example.com,23-04-2025
C00690,Samantha,Schneider,kaufmancharles@example.com,28-08-2025
C00691,Diana,Smith,jeremybrooks@example.com,16-01-2026
C00692,Melanie,Davis,adam29@example.com,27-08-2025
C00693,Austin,Dixon,williamjackson@example.org,12-11-2025
C00694,Stephanie,Jones,rebecca64@example.org,17-07-2025
C00695,Mathew,Howell,schneidermelissa@example.com,26-07-2025
C00696,James,Buck,uphillips@example.net,16-02-2025
C00697,Amanda,Parker,philip15@example.com,31-08-2025
C00698,Jennifer,Williamson,caitlin14@example.org,26-03-2025
C00699,Joshua,Montgomery,hjohnson@example.net,27-03-2025
C00700,Chris,Burns,sharonandrews@example.net,12-11-2025
C00701,Brittany,Thomas,ewilson@example.net,06-03-2025
C00702,Claudia,Mitchell,ocampbell@example.com,04-07-2025
C00703,Brandon,Miller,lanejohn@example.net,21-01-2025
C00704,Melanie,Vega,amandagonzalez@example.org,17-09-2025
C00705,Pamela,Diaz,daniel43@example.com,16-05-2025
C00706,Brianna,Paul,scott10@example.com,22-06-2025
C00707,Timothy,Baker,joanna23@example.net,22-03-2025
C00708,Ashley,Briggs,cmcknight@example.org,06-06-2025
C00709,Jennifer,Kennedy,nwalker@example.net,15-05-2025
C00710,Veronica,Dyer,rachel74@example.com,01-04-2025
C00711,Joseph,Lopez,bairdmary@example.com,05-01-2026
C00712,Randy,Edwards,christopher07@example.com,27-08-2025
C00713,Paul,Vasquez,padillashelby@example.org,01-05-2025
C00714,Anthony,Bell,smithhector@example.com,11-07-2025
C00715,Savannah,Garner,emilylopez@example.net,19-04-2025
C00716,Deborah,Hernandez,zdavis@example.org,05-08-2025
C00717,Tina,Walker,ofranklin@example.org,27-06-2025
C00718,Amanda,Nelson,uwilson@example.net,13-10-2025
C00719,Barbara,Daniels,butlerbrian@example.net,25-01-2025
C00720,Nicholas,Greene,talvarez@example.org,17-11-2025
C00721,Elizabeth,Rodriguez,xtorres@example.com,27-03-2025
C00722,Martin,Sanders,jasonallen@example.com,16-01-2026
C00723,William,Farmer,harry69@example.org,07-08-2025
C00724,Jacob,Lewis,gsanchez@example.com,25-02-2025
C00725,Elizabeth,Howard,hmooney@example.org,14-07-2025
C00726,Maureen,Hughes,yknight@example.com,03-07-2025
C00727,Colton,Mann,jared76@example.com,21-11-2025
C00728,Ashley,Curtis,kaylacollins@example.org,05-10-2025
C00729,Joshua,Dennis,robert76@example.org,22-03-2025
C00730,Janet,Ruiz,hardinelizabeth@example.com,06-10-2025
C00731,Lauren,Waters,andrewsjonathan@example.com,08-11-2025
C00732,Daniel,Young,vanessa72@example.org,20-06-2025
C00733,Judy,Stewart,xmartin@example.net,11-04-2025
C00734,Sarah,Yates,zmeadows@example.net,02-06-2025
C00735,John,Morales,rvilla@example.net,30-12-2025
C00736,David,Parks,perezkrystal@example.org,09-06-2025
C00737,Alexandra,Finley,zcabrera@example.net,07-03-2025
C00738,Harry,Phillips,vgilbert@example.com,12-04-2025
C00739,Tonya,Reyes,colleen22@example.org,11-04-2025
C00740,Brian,Weiss,jenniferlawrence@example.org,27-12-2025
C00741,Jasmine,Cummings,bryantdaniel@example.net,03-11-2025
C00742,Mary,Simpson,robert58@example.org,12-03-2025
C00743,Michael,Petty,juliethompson@example.com,16-05-2025
C00744,Caleb,Briggs,bmartin@example.net,09-02-2025
C00745,Steven,Gillespie,njames@example.org,06-09-2025
C00746,Melvin,Krause,heidihayes@example.org,25-05-2025
C00747,Amy,Carroll,eyoung@example.com,12-10-2025
C00748,Jasmine,Christensen,anthonyclark@example.com,23-04-2025
C00749,Katrina,Murray,gomezshelly@example.com,08-04-2025
C00750,Crystal,Caldwell,anthonysmith@example.com,01-05-2025
C00751,Russell,Martin,larajessica@example.org,03-04-2025
C00752,Jason,Smith,tom98@example.net,08-09-2025
C00753,Jon,Baker,marvin43@example.net,04-10-2025
C00754,Selena,Murphy,judy66@example.com,25-05-2025
C00755,Michael,Jones,stephanie89@example.net,10-07-2025
C00756,Sally,Sims,conradmichael@example.org,03-02-2025
C00757,Christina,Ramos,rhondamarsh@example.com,22-03-2025
C00758,Sarah,Roberts,nbest@example.net,06-03-2025
C00759,James,Phillips,ravenlucas@example.org,22-06-2025
C00760,Jerry,Ray,blairaaron@example.org,21-08-2025
C00761,Douglas,Hess,robert04@example.com,01-06-2025
C00762,Mary,Mccormick,natasha55@example.net,26-07-2025
C00763,Patrick,Vazquez,molly85@example.com,24-02-2025
C00764,Nicole,Wise,davidheath@example.com,22-02-2025
C00765,Kevin,Long,harrissamantha@example.net,17-03-2025
C00766,Sonya,Martinez,sarah15@example.com,20-11-2025
C00767,Kristin,Drake,kelly61@example.com,08-07-2025
C00768,Eric,Collins,timothysmith@example.net,31-05-2025
C00769,Gregory,Baldwin,ebrown@example.net,27-11-2025
C00770,Eric,Williamson,gmitchell@example.com,04-01-2026
C00771,Rachel,Newton,qjohnson@example.net,12-06-2025
C00772,Philip,Moore,kserrano@example.com,02-08-2025
C00773,Heather,Gray,joelfarley@example.org,04-06-2025
C00774,Danny,Young,cobbjeanette@example.net,25-08-2025
C00775,Kimberly,Dean,francoamanda@example.com,05-08-2025
C00776,Tracy,Glover,brian76@example.net,08-03-2025
C00777,Rebecca,Harper,mooredonna@example.org,20-05-2025
C00778,Jacob,Salazar,sylviabrennan@example.org,22-03-2025
C00779,Amanda,Miranda,lwheeler@example.org,10-03-2025
C00780,Christopher,Gonzalez,samueldennis@example.com,11-07-2025
C00781,Sarah,Torres,morganadams@example.com,27-07-2025
C00782,Stephen,Allen,sarah28@example.com,27-10-2025
C00783,Cindy,Morales,valeriewilliams@example.net,03-12-2025
C00784,Joseph,Stokes,holly53@example.org,14-01-2026
C00785,Denise,Black,qflores@example.org,15-12-2025
C00786,Dawn,Tucker,jonesnancy@example.net,19-05-2025
C00787,Kevin,Sanchez,elizabethhernandez@example.net,16-11-2025
C00788,Alyssa,Young,tommy41@example.org,18-07-2025
C00789,Isaac,Ramirez,gomezerin@example.com,17-06-2025
C00790,Jacob,Price,ajames@example.org,21-11-2025
C00791,Melissa,Willis,robert62@example.net,18-09-2025
C00792,Tammy,Henry,collinsmatthew@example.org,11-10-2025
C00793,Gary,Jacobs,tlong@example.com,10-05-2025
C00794,Erin,Cross,zgarcia@example.com,25-05-2025
C00795,Melanie,Hubbard,jjackson@example.org,20-12-2025
C00796,Elaine,Snyder,jacobyoung@example.net,01-06-2025
C00797,David,Vaughn,taylor45@example.net,13-06-2025
C00798,Heather,Daniels,seth69@example.com,20-06-2025
C00799,Chelsea,Allen,tammyjames@example.com,11-07-2025
C00800,Amy,Anderson,justinreed@example.net,05-09-2025
C00801,Ashley,Coleman,kwolfe@example.com,27-06-2025
C00802,Mike,Parker,dominic56@example.com,24-12-2025
C00803,Stephanie,Silva,zhogan@example.org,08-11-2025
C00804,Michael,Schwartz,patricia81@example.com,25-08-2025
C00805,Sheila,Carter,wlove@example.com,24-10-2025
C00806,Kristie,Lee,joneslauren@example.org,03-10-2025
